"ID","PERMITNUMBER","PERMITTYPE","PERMITTYPEKEY","STATUS","CONTRACTOR","CATEGORYNAME","WORKTYPE","ZONING","SQUAREFEET","PERMITFEE","PROJECTCOSTS","ADDRESS","CITY","STATE","ZIPCODE","GPSX","GPSY","DISTRICT","NEIGHBORHOOD","ISSUEDATE","Latitude","Longitude"
"177322","BL950323","Building Permit","BUILDING","Issued","KACEE INC","Multi Family","Renovation - Alter - Repair","R7","112","50","4000","10860   SOUTHGATE MANOR DR","LOUISVILLE","KY","40229-0000","1230847","217875","13","","2015-07-28 13:01:14","38.0896042651","-85.673122283699996"
"177342","13BL6041","Building Permit","BUILDING","Issued","CARTERS HOME IMPROVEMENT","Single Family","Addition","R4","1980","217.8","20000","7801   COOPER CHAPEL RD","LOUISVILLE","KY","40229-0000","1247012","224946","23","","2013-11-25 15:15:16","38.109691681699999","-85.617327262299995"
"177347","HV957405","HVAC Permit","HVAC","Issued","STIVERS HEATING AC","Multi Family","Replacement","OR3","0","105","8324","1936   GOLDSMITH LN","LOUISVILLE","KY","40218-0000","1229282","258870","10","BASHFORD MANOR","2015-09-16 12:01:34","38.202097719800001","-85.680771843800002"
"177361","HV955592","HVAC Permit","HVAC","Issued","DECKER HEATING AC","Single Family","Replacement","C1","0","105","3500","2516   PENNACOOK RD","LOUISVILLE","KY","40214-0000","1193488","242332","12","","2015-11-11 13:15:43","38.155097194500001","-85.8043431105"
"177379","HV955544","HVAC Permit","HVAC","Issued","MAESER MASTER SERVICES","Single Family","Replacement","OR3","0","105","1300","3309   COLONIAL MANOR CIR","LOUISVILLE","KY","40218-0000","1229643","259018","10","BASHFORD MANOR","2015-09-02 10:41:19","38.202519473400002","-85.679523738399993"
"177392","HV941325","HVAC Permit","HVAC","Issued","DFH COMPANY","Single Family","Replacement","R4","0","105","8300","17401   CREEK RUN DR","LOUISVILLE","KY","40245-0000","1301598","274156","19","","2015-05-20 20:15:34","38.246883242899997","-85.429819906199995"
"177441","EL949590","Electrical Permit","ELECTRICAL","Issued","NTA MAINTENANCE","Single Family","Rewire Repair Add Wiring","R4","0","185","1200","2301   CLEARY CT","LOUISVILLE","KY","40245-0000","1285196","282381","19","","2015-07-23 09:42:59","38.268876202400001","-85.487312266999993"
"177446","HV916404","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R4","0","75","1000","6720   CALM RIVER WAY","LOUISVILLE","KY","40299-0000","1266302","240365","20","","2014-09-16 13:31:06","38.152795625800003","-85.551048542800004"
"177472","BL945174","Building Permit","BUILDING","Issued","GYM & SWIM SUPPLY COMPANY","Single Family","Pool","R4","690","75.9","35000","9125   VISSER DR","LOUISVILLE","KY","40299-0000","1295217","225200","20","","2015-07-02 10:26:08","38.112233781999997","-85.449816513900004"
"177512","BL936559","Building Permit","BUILDING","Issued","TRACY COX CONSTRUCTION INC","Single Family","New","R4","2839","212.92","180000","13418   KRISTEN LEIGH CT","LOUISVILLE","KY","40299-0000","1275692","257039","20","","2015-04-03 10:37:25","38.198938151599997","-85.519196371899994"
"177513","EL943188","Electrical Permit","ELECTRICAL","Issued","HERITAGE ELECTRIC INC","Single Family","New","R4","0","160","9300","13418   KRISTEN LEIGH CT","LOUISVILLE","KY","40299-0000","1275692","257039","20","","2015-06-02 19:27:59","38.198938151599997","-85.519196371899994"
"177515","FP950240","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Solid","R4","0","35","1000","613   CHIEFTAIN DR","LOUISVILLE","KY","40118-0000","1207509","220835","13","","2015-07-28 08:07:03","38.096713087300003","-85.754368235300007"
"177580","EL963409","Electrical Permit","ELECTRICAL","Issued","IES Residential","Single Family","New","R4","0","160","5000","17005   ISABELLA VIEW PL","LOUISVILLE","KY","40023-0000","1298970","261471","19","","2015-10-29 08:02:12","38.211960190399999","-85.438400112099998"
"177590","FP958384","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Gas","PVD","0","35","1000","9524   HORSEMINT LN","LOUISVILLE","KY","40059-0000","1263916","303223","16","","2015-09-23 08:13:15","38.3252938722","-85.562459886499994"
"177591","EL960573","Electrical Permit","ELECTRICAL","Issued","PRESTIGE ENTERPRISES","Single Family","New","PVD","0","160","5000","6417   PAINTBRUSH LN","LOUISVILLE","KY","40059-0000","1263763","306248","16","","2015-10-09 06:49:14","38.333593630999999","-85.563143492600005"
"177598","HV956384","HVAC Permit","HVAC","Issued","ROBBINS HEATING & A/C CO., INC.","Single Family","Replacement","R5","0","105","5100","9513   ERIN WAY","LOUISVILLE","KY","40223-0000","1260282","284513","07","","2015-09-09 10:49:53","38.273778826399997","-85.574188441299995"
"177605","EL944779","Electrical Permit","ELECTRICAL","Issued","CORRIGAN ELECTRIC CO INC","Single Family","Rewire Repair Add Wiring","R4","0","85","1500","501   CROYDON CT","HURSTBOURNE","KY","40222-0000","1253835","273486","18","","2015-06-16 11:48:12","38.243245211999998","-85.596081873900005"
"177626","HV950871","HVAC Permit","HVAC","Issued","HETTINGER & SCHUCK LLC","Single Family","Replacement","R4","0","105","2985","6105   INNES TRACE RD","LOUISVILLE","KY","40222-0000","1242787","294895","16","","2015-07-31 08:13:39","38.301577967999997","-85.635666837399995"
"177628","20110","Building Permit","BUILDING","Issued","J-TOWN CONTRACTORS INC","Commercial","Addition","R2","435","30","160000","8101   BROWNSBORO RD","LOUISVILLE","KY","40241-0000","1253068","293332","16","","2004-09-07 08:23:00","38.297705665300001","-85.599764811499995"
"177651","EL952936","Electrical Permit","ELECTRICAL","Issued","MELLO ELECTRIC LLC","Single Family","Rewire Repair Add Wiring","R4","0","85","1000","5413   WHISPERING HILLS BLVD","LOUISVILLE","KY","40219-0000","1235440","239472","24","","2015-08-13 13:36:18","38.149097262399998","-85.658312920599997"
"177728","HV961158","HVAC Permit","HVAC","Issued","LARRY ALLEN HEATING AIR","Single Family","Replacement","C2","0","105","2600","320 E COLLEGE ST","LOUISVILLE","KY","40203-0000","1209869","273848","04","SMOKETOWN JACKSON","2015-10-13 15:44:02","38.242374458900002","-85.749166856599999"
"177743","HV941133","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R6","0","105","1000","735   HEYWOOD AVE","LOUISVILLE","KY","40208-0000","1203085","261363","06","SOUTH LOUISVILLE","2015-05-15 10:21:35","38.207789580799997","-85.772066140600003"
"177794","13BL1155","Building Permit","BUILDING","Issued","GRAHAM DESIGN & CONSTRUCTION","Single Family","Renovation - Alter - Repair","R5","200","50","100000","2116   WOODBOURNE AVE","LOUISVILLE","KY","40205-0000","1227166","267309","08","HIGHLANDS DOUGLASS","2013-06-04 14:39:23","38.225178031600002","-85.688593113099998"
"177828","332375","Building Permit","BUILDING","Issued","LUTHER WHITE CONCRETE CONSTR","Single Family","Addition","R4","576","50","14000","9312   JAMES HILL RD","LOUISVILLE","KY","40272-0000","1187901","228488","25","","2012-06-27 15:52:44","38.116826141300002","-85.822947843799994"
"177843","EL962586","Electrical Permit","ELECTRICAL","Issued","ALLEN ELECTRIC COMPANY","Single Family","Rewire Repair Add Wiring","R4","0","50","3600","9017   FERN CREEK RD","LOUISVILLE","KY","40291-0000","1253735","239330","22","","2015-10-22 15:31:25","38.149458151200001","-85.594693806699993"
"177851","HV944274","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R2","0","105","4700","25   SOUTHWIND RD","INDIAN HILLS","KY","40207-0000","1233503","286057","07","","2015-06-11 16:35:56","38.276923748999998","-85.667540862199999"
"177861","BL941414","Building Permit","BUILDING","Issued","DUANE REALTY & DEVELOPMENT LLC","Single Family","Addition","R2","752","56.4","35000","91   WARRIOR RD","INDIAN HILLS","KY","40207-0000","1234520","285794","07","","2015-05-18 10:02:16","38.276244561699997","-85.663984493200005"
"177862","EL948140","Electrical Permit","ELECTRICAL","Issued","SHIELDS ELECTRIC","Single Family","Rewire Repair Add Wiring","R2","0","70","1000","91   WARRIOR RD","INDIAN HILLS","KY","40207-0000","1234520","285794","07","","2015-07-14 09:36:36","38.276244561699997","-85.663984493200005"
"177865","RS931256","Range Hood Suppression","RANGESUPP","Issued","FIRE SYSTEM SPECIALISTS LLC","Commercial","New","(C3)","0","150","3000","106 W MAIN ST","LOUISVILLE","KY","40202-0000","1209127","278807","04","CENTRAL BUSINESS DISTRICT","2015-02-02 13:57:18","38.255956901799998","-85.752031607500001"
"177869","14BL3418","Building Permit","BUILDING","Issued","TIM MARKS CONSTRUCTION INC","Single Family","Addition","R2","1407","105.52","260000","158   ARROWHEAD RD","INDIAN HILLS","KY","40207-0000","1235317","284724","07","","2014-07-02 12:24:51","38.273340252200001","-85.661151389099999"
"177872","EL960472","Electrical Permit","ELECTRICAL","Issued","DAVID SAMPSON","Single Family","Rewire Repair Add Wiring","R5","0","50","10","434 N 41ST ST","LOUISVILLE","KY","40212-0000","1191438","284534","05","SHAWNEE","2015-10-08 12:33:41","38.2708726519","-85.813963263700003"
"177894","14BL1720","Building Permit","BUILDING","Issued","PRIMERA LLC","Single Family","Renovation - Alter - Repair","TNZD","500","50","20000","1325 S 3RD ST","LOUISVILLE","KY","40208-0000","1207140","269942","06","OLD LOUISVILLE","2014-03-13 10:21:51","38.231527628099997","-85.758444816299999"
"177895","BL935072","Building Permit","BUILDING","Issued","KELLEY CONSTRUCTION INC","Commercial","Foundation","PEC","0","100","1","12450   LAKE STATION PL","LOUISVILLE","KY","40299-0000","1274416","262352","20","","2015-05-15 16:21:36","38.213477982599997","-85.523891823200003"
"177900","HV945727","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","(OR1)","0","105","1000","2014   ALTA AVE","LOUISVILLE","KY","40205-0000","1222381","269657","08","BONNYCASTLE","2015-06-29 19:06:42","38.2314184552","-85.705376868499997"
"177903","RH958475","Range Hood Permit","RANGEHOOD","Issued","FLAME CONTROL OF AMERICA","Commercial","Suppressed","(C2)","0","75","4000","2116   BARDSTOWN RD","LOUISVILLE","KY","40205-0000","1225391","267180","08","DEER PARK","2015-09-24 13:41:23","38.224747549500002","-85.694764123300004"
"177906","HV964357","HVAC Permit","HVAC","Issued","KINSER & KINSER INC","Single Family","Replacement","R5","0","105","6463.36","2807   GOOSE CREEK RD","ROLLING HILLS","KY","40242-0000","1259959","288099","17","","2015-11-05 13:39:55","38.283612196599996","-85.575493204099999"
"177959","HV962989","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R4","0","105","9400","7311   GRAND ISLE WAY","PROSPECT","KY","40059-0000","1249013","303354","16","","2015-10-26 15:53:44","38.3250588987","-85.614410204999999"
"177971","HV953428","HVAC Permit","HVAC","Issued","STIVERS HEATING AC","Single Family","Replacement","R6","0","105","8613","8409   EAGLE CREEK DR","LYNDON","KY","40222-0000","1252369","284326","07","","2015-08-18 09:49:07","38.272949743600002","-85.601739677699996"
"177980","BL921718","Building Permit","BUILDING","Issued","AMERICAS WINDOW LLC","Single Family","Addition","R4","126","50","10500","9935   OMAR KHAYYAM BLVD","LOUISVILLE","KY","40272-0000","1173035","226631","14","","2014-10-30 08:26:41","38.111018973999997","-85.874497788400006"
"178010","FS947766","Fire Suppression Permit","FIRE SUPP","Issued","BROWN SPRINKLER CORP","Industrial","Single System Repair","EZ1","20840","150","50000","2351   NEW MILLENNIUM DR","SHIVELY","KY","40216-0000","1198400","263968","03","","2015-07-16 10:31:22","38.214728228299997","-85.788519980299995"
"178070","HV947495","HVAC Permit","HVAC","Issued","MIDDLETOWN HVAC HEATING","Single Family","Replacement","R5","0","105","3721.29","17419   CURRY BRANCH RD","LOUISVILLE","KY","40245-0000","1296348","280760","19","","2015-11-05 20:03:05","38.264830227099999","-85.4483983752"
"178183","BL957949","Building Permit","BUILDING","Issued","SUPERIOR BUILDERS INC","Single Family","New","R4","2001","1150.08","155000","11611   GOSLING SHOALS WAY","LOUISVILLE","KY","40229-0000","1251682","217557","22","","2015-09-22 11:45:55","38.089592614300003","-85.600721843800002"
"178236","BL949405","Building Permit","BUILDING","Issued","ELITE HOMES INC","Single Family","New","(R4)","3684","1276.3","214800","11632   VISTA CLUB DR","LOUISVILLE","KY","40291-0000","1261539","216568","20","","2015-07-31 10:01:57","38.087268957900001","-85.566427706200002"
"178251","13BL1444","Building Permit","BUILDING","Issued","S G CONSTRUCTION","Single Family","Addition","R5","2398","179.85","175000","218   TUCKER STATION RD","MIDDLETOWN","KY","40243-0000","1270680","272751","19","","2013-07-18 15:06:00","38.241888363400001","-85.537399430899995"
"178358","HV955507","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R5","0","105","1","4212   SAVAGE DR","SHIVELY","KY","40216-0000","1187200","254678","03","","2015-09-02 09:35:03","38.188701235400003","-85.826942541099996"
"178399","HV947821","HVAC Permit","HVAC","Issued","DFH COMPANY","Single Family","Replacement","R3","0","105","3987","56   HILL RD","LOUISVILLE","KY","40204-0000","1218724","268738","08","TYLER PARK","2015-07-14 13:10:39","38.228735825699999","-85.718055450400001"
"178413","HV964136","HVAC Permit","HVAC","Issued","TOM DREXLER PLUMBING","Single Family","Replacement","R6","0","105","100","1028   MARY ST","LOUISVILLE","KY","40204-0000","1213659","270586","04","GERMANTOWN","2015-11-06 10:50:11","38.233586786300002","-85.735789168400004"
"178424","13HV3602","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R5","0","75","1","1667   SPRING DR","LOUISVILLE","KY","40205-0000","1224549","270398","08","BONNYCASTLE","2013-07-24 16:09:05","38.233546820199997","-85.697870847100006"
"178444","HV945386","HVAC Permit","HVAC","Issued","WEBER HEATING & A/C INC","Single Family","Replacement","R4","0","105","3500","403   MARENGO DR","WOODLAND HILLS","KY","40243-0000","1273318","271836","19","","2015-06-22 08:41:51","38.239476895300001","-85.528171057400002"
"178474","HV958189","HVAC Permit","HVAC","Issued","KAYROUZ HEATING & A/C","Single Family","Replacement","R4","0","155","1500","4609   DOVE LAKE CT","LOUISVILLE","KY","40299-0000","1271879","249948","20","","2015-09-22 11:32:06","38.179322964999997","-85.532119962799996"
"178490","BL939493","Building Permit","BUILDING","Issued","ENCOMPASS DEVELOP DESIGN & CON","Commercial","Renovation - Alter - Repair","C1","6000","780","300000","3620   FERN VALLEY RD","LOUISVILLE","KY","40219-0000","1225404","242644","02","","2015-05-19 15:41:30","38.157380010799997","-85.693380476599998"
"178498","14BL1081","Building Permit","BUILDING","Issued","METRO UNITED WAY","Single Family","Addition","R4","166","50","1800","109   WICKFIELD DR","LOUISVILLE","KY","40245-0000","1285229","270565","19","","2014-01-14 08:34:34","38.236433548900003","-85.486644767300007"
"178566","HV953464","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R6","0","105","1000","4422   BAYGARDEN CT","WORTHINGTON HILLS","KY","40245-0000","1273259","296557","17","","2015-08-18 10:57:52","38.307351938300002","-85.529572162600005"
"178599","13BL5540","Building Permit","BUILDING","Issued","TOMMY HUMPHRIES EXCAVATING","Misc (Tent, Foundation, Etc)","Pool","R4","512","56.32","1","7228   BROWNSBORO RD","OLD BROWNSBORO PLACE","KY","40242-0000","1249371","291177","07","","2013-10-16 14:39:01","38.291639222999997","-85.612534519600004"
"178608","HV950790","HVAC Permit","HVAC","Issued","FOUR SEASONS HVAC","Single Family","Replacement","R3","0","155","4250","8210   WESTOVER DR","PROSPECT","KY","40059-0000","1254867","310716","16","","2015-07-30 16:22:43","38.345508976399998","-85.594380984699995"
"178609","14BL1346","Building Permit","BUILDING","Issued","AMERICAS WINDOW LLC","Misc (Tent, Foundation, Etc)","Addition","R4","156","50","30000","8306   OLD TOLL RD","LOUISVILLE","KY","40291-0000","1261424","232773","22","","2014-02-11 10:20:08","38.131759441600003","-85.567632652"
"178610","13BL6124","Building Permit","BUILDING","Issued","ALLTRADE SERVICE SOLUTIONS","Commercial","Renovation - Alter - Repair","R6","480","50","3600","8414   EMRICH AVE","LOUISVILLE","KY","40291-0000","1251524","246070","22","","2013-12-23 20:11:22","38.167875498999997","-85.602725714200005"
"178614","HV942622","HVAC Permit","HVAC","Issued","FOUR SEASONS HVAC","Single Family","Replacement","R4","0","105","2500","8900   WALTLEE RD","LOUISVILLE","KY","40291-0000","1254345","247395","22","","2015-05-28 13:12:45","38.1716269518","-85.592981729900004"
"178638","RS945137","Range Hood Suppression","RANGESUPP","Issued","SIMPLEX GRINNELL LP","Commercial","Replacement","CM","0","150","900","1076 E WASHINGTON ST","LOUISVILLE","KY","40206-0000","1215231","278670","04","BUTCHERTOWN","2015-07-02 13:21:04","38.255852146000002","-85.730769521900001"
"178640","BL917606","Building Permit","BUILDING","Issued","CARDINAL SERVICES INC","Commercial","Addition","CM","2390","717.5","18000","1076 E WASHINGTON ST","LOUISVILLE","KY","40206-0000","1215231","278670","04","BUTCHERTOWN","2014-09-25 11:15:08","38.255852146000002","-85.730769521900001"
"178655","HV949553","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R5","0","105","1000","8502   WILLIAM CUMMINS CT","LOUISVILLE","KY","40228-0000","1242572","230955","23","","2015-07-24 10:12:17","38.126008743100002","-85.633070322400002"
